,seed,data,model,split,accuracy,f1_macro,nll,lppd,brier,ece,mean_uncertainty
21,2,csqa,duo,test,0.8583128583128583,0.8575726957111695,0.4601118862628937,-561.796630859375,0.21949422359466553,0.037003267895091674,0.12286770343780518
22,3,csqa,duo,val,0.8624229979466119,0.8621449500116016,0.4605775475502014,-448.6025390625,0.2127358764410019,0.019012718933808494,0.12544894218444824
23,4,csqa,duo,test,0.8542178542178542,0.8536820238842943,0.47890713810920715,-584.74560546875,0.2269970178604126,0.02313765141438693,0.12968307733535767
24,5,csqa,duo,val,0.8624229979466119,0.8618390108606192,0.473990261554718,-461.66650390625,0.218805193901062,0.03101103130184897,0.12700313329696655
25,1,csqa,duo,test,0.8566748566748567,0.8563375718132031,0.47663336992263794,-581.9693603515625,0.22552375495433807,0.02397535698614973,0.12776541709899902
26,2,csqa,duo,val,0.8726899383983573,0.8724775394882724,0.4410892426967621,-429.62091064453125,0.20076824724674225,0.022510374534790985,0.11788314580917358
27,3,csqa,duo,test,0.8591318591318591,0.8586797509923627,0.45983827114105225,-561.4625244140625,0.21904510259628296,0.0322652190655201,0.13358503580093384
28,4,csqa,duo,val,0.8655030800821355,0.8647878178729101,0.4474424123764038,-435.80889892578125,0.20791859924793243,0.020444948111471455,0.12213242053985596
29,5,csqa,duo,test,0.8525798525798526,0.8521154556715917,0.4926662743091583,-601.5455322265625,0.23224017024040222,0.01983351913951249,0.13657599687576294
30,1,csqa,sidekick,val,0.7566735112936345,0.7562540846417771,3.603199005126953,-3509.515869140625,0.47968652844429016,0.23719132497325324,0.006135165691375732
31,2,csqa,sidekick,test,0.7452907452907452,0.7452039612673013,3.23472261428833,-3949.59619140625,0.4907825291156769,0.24038601121777495,0.014323115348815918
32,3,csqa,sidekick,val,0.7751540041067762,0.7745149068913597,3.280571699142456,-3195.27685546875,0.43585851788520813,0.21676719060179142,0.008078813552856445
33,4,csqa,sidekick,test,0.7477477477477478,0.7477250758178475,3.445376396179199,-4206.8046875,0.4975436329841614,0.24615893180403525,0.006093323230743408
34,5,csqa,sidekick,val,0.7731006160164271,0.7730749736428727,3.1404566764831543,-3058.8046875,0.4497411847114563,0.22501100348863268,0.005583643913269043
35,1,csqa,sidekick,test,0.742014742014742,0.7421306203035692,3.7239534854888916,-4546.947265625,0.5054876208305359,0.24917882065808158,0.008806467056274414
36,2,csqa,sidekick,val,0.7638603696098563,0.7631335951675946,3.0166196823120117,-2938.1875,0.46013301610946655,0.22671992088490192,0.0100516676902771
37,3,csqa,sidekick,test,0.7477477477477478,0.7475760243378881,3.5892903804779053,-4382.5234375,0.4963264465332031,0.24934278400485188,0.006031930446624756
38,4,csqa,sidekick,val,0.7638603696098563,0.7632130795663858,3.107430934906006,-3026.6376953125,0.4657633602619171,0.23248220083649887,0.005140483379364014
39,5,csqa,sidekick,test,0.7485667485667485,0.7482669273039317,3.472008466720581,-4239.322265625,0.4919686019420624,0.24568328307750872,0.005836367607116699
40,1,csqa,sidekick_temperature,val,0.7566735112936345,0.7562540846417771,0.8183008432388306,-797.0250244140625,0.3842988908290863,0.045593707131898864,0.2333158254623413
41,2,csqa,sidekick_temperature,test,0.7452907452907452,0.7452039612673013,0.8242743611335754,-1006.43896484375,0.3878735303878784,0.04145555260433319,0.22711807489395142
42,3,csqa,sidekick_temperature,val,0.7751540041067762,0.7745149068913597,0.7770678997039795,-756.8641357421875,0.36122697591781616,0.033008708647266814,0.22021406888961792
43,4,csqa,sidekick_temperature,test,0.7477477477477478,0.7477250758178475,0.854613184928894,-1043.482666015625,0.4009493887424469,0.03742836124090557,0.22582566738128662
44,5,csqa,sidekick_temperature,val,0.7731006160164271,0.7730749736428727,0.778296947479248,-758.0612182617188,0.3659317195415497,0.045120664659956386,0.2190452218055725
45,1,csqa,sidekick_temperature,test,0.742014742014742,0.7421306203035692,0.8498607277870178,-1037.679931640625,0.4000979959964752,0.0353397120470692,0.24234920740127563
46,2,csqa,sidekick_temperature,val,0.7638603696098563,0.7631335951675946,0.7798250913619995,-759.5496215820312,0.3636704981327057,0.04960615213891564,0.223383367061615
47,3,csqa,sidekick_temperature,test,0.7477477477477478,0.7475760243378881,0.8235172033309937,-1005.5145263671875,0.38669270277023315,0.04623414328311135,0.21992647647857666
48,4,csqa,sidekick_temperature,val,0.7638603696098563,0.7632130795663858,0.7957505583763123,-775.06103515625,0.37371009588241577,0.042675574334984694,0.2252306342124939
49,5,csqa,sidekick_temperature,test,0.7485667485667485,0.7482669273039317,0.8335310816764832,-1017.741455078125,0.39271479845046997,0.03427186549735011,0.21976733207702637
